Date Published,Event,Frequency,Headline Text,Location,News Sentiment,News Source,Number,Organization,Other,Person,Sector,Sentiment Magnitude,Source,Sub-Sector,Summary,Super Region,URL
2020-11-26, ,DAILY,Exxon lowers oil prices outlook for much of the next decade ..., ,0.2,THE GLOBE AND MAIL, ,Exxon,oil prices outlook;much;reading interests;topics;feed,authors,NEWS AI SENTIMENTS,1.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,FOLLOW TOPICS AND AUTHORS RELEVANT TO YOUR READING INTERESTS. CHECK YOUR FOLLOWING FEED DAILY AND NEVER MISS AN ARTICLE. ACCESS YOUR FOLLOWING FEED FROM YOUR ...,GLOBAL DATA,https://www.theglobeandmail.com/business/international-business/article-exxon-lowers-oil-prices-outlook-for-much-of-the-next-decade-report/
2020-11-25, ,DAILY,The people should decide the future of the Exxon Valdez spill ...,Prince,-0.2,ANCHORAGE DAILY NEWS, ,Anchorage Daily News,spill;tanker;crude oil;birds,people;Exxon Valdez;oil spill workers;Bob Hallinen,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,BOB HALLINEN / ANCHORAGE DAILY NEWS EXXON VALDEZ OIL SPILL WORKERS RECOVER AND CLEAN BIRDS SOILED BY CRUDE OIL SPILLED WHEN THE TANKER RAN AGROUND IN PRINCE ...,GLOBAL DATA,https://www.adn.com/opinions/2020/11/26/the-people-should-decide-the-future-of-the-exxon-valdez-spill-trust/
2020-11-19, ,DAILY,Oil Search sees Total's Papua LNG advancing ahead of ...,BENGALURU;MELBOURNE;Papua New Guinea,0.1,REUTERS, ,Oil Search;Oil Search Ltd OSH.AX;Total;Papua LNG;Reuters,gas output;plan, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MELBOURNE/BENGALURU  - OIL SEARCH LTD OSH.AX SAID ON THURSDAY ITS STALLED PLAN TO EXPAND GAS OUTPUT IN PAPUA NEW GUINEA WOULD NOW FOCUS ...,GLOBAL DATA,https://www.reuters.com/article/us-oil-search-strategy/oil-search-sees-totals-papua-lng-advancing-ahead-of-exxons-pnyang-idUSKBN27Y2WC
2020-11-19, ,DAILY,Oil Search sees Total's Papua LNG advancing ahead of ...,BENGALURU;MELBOURNE;Papua New Guinea,0.1,REUTERS, ,Oil Search;Oil Search Ltd OSH.AX;Total;Papua LNG;Reuters,gas output;plan, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MELBOURNE/BENGALURU  - OIL SEARCH LTD OSH.AX SAID ON THURSDAY ITS STALLED PLAN TO EXPAND GAS OUTPUT IN PAPUA NEW GUINEA WOULD NOW FOCUS ...,GLOBAL DATA,https://www.reuters.com/article/us-oil-search-strategy/oil-search-sees-totals-papua-lng-advancing-ahead-of-exxons-pnyang-idUSKBN27Y2WC
2020-11-18, ,DAILY,Exxon says its latest discovery offshore of Guyana is not ...,Guyana;coast;Kaieteur;well;Tanager-1,-0.2,REUTERS,1,Exxon;oil exploration campaign;Reuters;Exxon Mobil Corp XOM.N,discovery;hydrocarbons, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - AN OIL EXPLORATION CAMPAIGN LED BY EXXON MOBIL CORP XOM.N AT THE TANAGER-1 WELL IN THE KAIETEUR BLOCK OFF GUYANA'S COAST DISCOVERED HYDROCARBONS ...,GLOBAL DATA,https://www.reuters.com/article/us-guyana-oil-exxon-idUSKBN27X2HS
2020-11-18, ,DAILY,Exxon says its latest discovery offshore of Guyana is not ...,Guyana;coast;Kaieteur;well;Tanager-1,-0.2,REUTERS,1,Exxon;oil exploration campaign;Reuters;Exxon Mobil Corp XOM.N,discovery;hydrocarbons, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - AN OIL EXPLORATION CAMPAIGN LED BY EXXON MOBIL CORP XOM.N AT THE TANAGER-1 WELL IN THE KAIETEUR BLOCK OFF GUYANA'S COAST DISCOVERED HYDROCARBONS ...,GLOBAL DATA,https://www.reuters.com/article/us-guyana-oil-exxon-idUSKBN27X2HS
2020-11-10,fight,DAILY,Men charged in Exxon station fight guilty of summary ...,station;Marshall-Shadeland;gas station,-0.6,PITTSBURGH POST-GAZETTE,Three,Exxon,summary;assault,Men,NEWS AI SENTIMENTS,1.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THREE MEN WHO WERE CHARGED WITH SIMPLE ASSAULT FOLLOWING A FIGHT AT A MARSHALL-SHADELAND GAS STATION LAST YEAR WERE FOUND GUILTY THIS WEEK OF A LESSER SUMMARY ...,GLOBAL DATA,https://www.post-gazette.com/news/crime-courts/2020/10/28/pittsburgh-gas-station-fight-exxon-mobil-north-side-charges-trial/stories/202010280134
2020-11-10,fight,DAILY,Men charged in Exxon station fight guilty of summary ...,station;Marshall-Shadeland;gas station,-0.6,PITTSBURGH POST-GAZETTE,Three,Exxon,summary;assault,Men,NEWS AI SENTIMENTS,1.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THREE MEN WHO WERE CHARGED WITH SIMPLE ASSAULT FOLLOWING A FIGHT AT A MARSHALL-SHADELAND GAS STATION LAST YEAR WERE FOUND GUILTY THIS WEEK OF A LESSER SUMMARY ...,GLOBAL DATA,https://www.post-gazette.com/news/crime-courts/2020/10/28/pittsburgh-gas-station-fight-exxon-mobil-north-side-charges-trial/stories/202010280134
2020-11-10, ,DAILY,Exxon Chevron to cut U.S. jobs as oil industry struggles,U.S.;NEW YORK,-0.6,TRIBUNE-REVIEW,1900,Chevron;Exxon;Exxon Mobil;Noble,workforce;jobs;oil industry,employees,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,NEW YORK GÇÖ EXXON MOBIL IS SLASHING 1900 JOBS FROM ITS U.S. WORKFORCE AND CHEVRON PLANS TO CUT A QUARTER OF THE EMPLOYEES AT ITS RECENTLY-ACQUIRED NOBLE ...,GLOBAL DATA,https://triblive.com/news/wire-stories/exxon-chevron-to-cut-u-s-jobs-as-oil-industry-struggles/
2020-11-10, ,DAILY,Losses mount for oil companies as pandemic grips economy,NEW YORK,-0.8,THE SEATTLE TIMES, ,oil companies;Exxon Mobil;AP,Losses;grips economy;travel;activity;pandemic, ,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,NEW YORK  GÇÖ EXXON MOBIL REPORTED ITS THIRD CONSECUTIVE QUARTER OF LOSSES AS THE GLOBAL PANDEMIC CURTAILED TRAVEL AND CRIPPLED GLOBAL ECONOMIC ACTIVITY.,GLOBAL DATA,https://www.seattletimes.com/business/exxon-chevron-lose-887-million-as-pandemic-pain-continues/
2020-11-10, ,DAILY,Losses mount for oil companies as pandemic grips economy,NEW YORK,-0.8,THE PHILADELPHIA INQUIRER, ,oil companies;Exxon Mobil;AP,Losses;grips economy;travel;activity;pandemic, ,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,NEW YORK  GÇÖ EXXON MOBIL REPORTED ITS THIRD CONSECUTIVE QUARTER OF LOSSES AS THE GLOBAL PANDEMIC CURTAILED TRAVEL AND CRIPPLED GLOBAL ECONOMIC ACTIVITY.,GLOBAL DATA,https://www.inquirer.com/wires/ap/losses-mount-oil-companies-pandemic-grips-economy-20201030.html
2020-11-10,slump,DAILY,Exxon cutting 1900 US jobs in response to virus-driven slump,US;U.S.;locations;Houston,-0.1,THE DETROIT NEWS,1900,Exxon;Exxon Mobil Corp.,jobs;response;dividends;cash;oil titan;actions, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. PLANS TO CUT 1900 JOBS IN HOUSTON AND OTHER U.S. LOCATIONS AS THE OIL TITAN STRUGGLES TO CONSERVE CASH AND PRESERVE DIVIDENDS. GÇ£THESE ACTIONS ...,GLOBAL DATA,https://www.detroitnews.com/story/business/2020/10/29/exxon-cutting-1-900-us-jobs-response-virus-driven-slump/6070837002/
2020-11-09, ,DAILY,Losses mount for oil companies as pandemic grips economy,NEW YORK,-0.2,DAYTON DAILY NEWS, ,oil companies;Exxon Mobil;AP,Losses;grips economy;pandemic;activity;travel, ,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL REPORTED ITS THIRD CONSECUTIVE QUARTER OF LOSSES AS THE GLOBAL PANDEMIC CURTAILS TRAVEL AND CRIPPLES GLOBAL ECONOMIC ACTIVITY. NEW YORK  ...,GLOBAL DATA,https://www.daytondailynews.com/nation-world/losses-mount-for-oil-companies-as-pandemic-grips-economy/U3HP62XDGBCWDGXU6KFKUOM2YQ/
2020-11-09,fundraising call;campaign rally,DAILY,Trump hypothetical fundraising call 'never happened': Exxon, ,-0.1,FORT WORTH STAR-TELEGRAM, ,ExxonMobil;Exxon, ,Donald Trump;President,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXONMOBIL CLARIFIED THAT A HYPOTHETICAL FUNDRAISING CALL OUTLINED BY PRESIDENT DONALD TRUMP AT A CAMPAIGN RALLY ON MONDAY GÇ£NEVER HAPPENED.GÇ¥ THE PRESIDENT ...,GLOBAL DATA,https://www.star-telegram.com/news/nation-world/national/article246574588.html
2020-11-04, ,DAILY,Exxon to cut 14000 jobs worldwide as COVID-19 saps oil ...,United States,-0.1,THE GLOBE AND MAIL,19;14000;15,Exxon;Exxon Mobil Corp.,jobs;oil;COVID;work force;staff reductions, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. SAID ON THURSDAY IT COULD CUT ITS GLOBAL WORK FORCE BY ABOUT 15 PER CENT INCLUDING DEEP WHITE-COLLAR STAFF REDUCTIONS IN THE UNITED STATES AS ...,GLOBAL DATA,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-exxon-mobils-fading-star-no-longer-the-biggest-us-energy-company/
2020-10-25, ,DAILY,'It never happened' Exxon says of a hypothetical fundraising ..., ,-0.3,THE DALLAS MORNING NEWS, ,Exxon;company,fundraising;call,Donald Trump;President;chief;CEO,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,GÇ£WE ARE AWARE OF THE PRESIDENT'S STATEMENT REGARDING A HYPOTHETICAL CALL WITH OUR CEOGÇ¥ THE COMPANY WROTE REFERRING TO PRESIDENT DONALD TRUMP AND ITS CHIEF ...,GLOBAL DATA,https://www.dallasnews.com/news/politics/2020/10/20/it-never-happened-exxon-says-of-a-hypothetical-fundraising-call-trump-described-having-with-companys-ceo/
2020-10-25, ,DAILY,Internal documents show Exxon's plan to substantially boost ...,Irving;nation;Greece,0.2,THE DALLAS MORNING NEWS, ,Exxon;Exxon Mobil Corp.,plan;carbon-dioxide emissions;output, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IRVING-BASED EXXON MOBIL CORP. HAS BEEN PLANNING TO INCREASE ANNUAL CARBON-DIOXIDE EMISSIONS BY AS MUCH AS THE OUTPUT OF THE ENTIRE NATION OF GREECE ...,GLOBAL DATA,https://www.dallasnews.com/business/energy/2020/10/05/internal-documents-show-exxons-plan-to-substantially-boost-carbon-emissions/
2020-10-25, ,DAILY,Exxon after Trump fundraising comment: 'Just so we're all ..., ,-0.1,THE HILL,16073,Exxon, ,Trump;Brooke Seipel,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON AFTER TRUMP FUNDRAISING COMMENT: 'JUST SO WE'RE ALL CLEAR IT NEVER HAPPENED'. BY BROOKE SEIPEL 16073 TWEET SHARE MORE. THE VIDEO IS CURRENTLY ...,GLOBAL DATA,https://thehill.com/homenews/administration/521784-exxon-after-trump-fundraising-comment-just-so-were-all-clear-it-never
2020-10-25, ,DAILY,Exxon Mobil to workers: Job cuts are coming, ,-0.6,THE DALLAS MORNING NEWS, ,Exxon Mobil;Exxon Mobil Corp.;company,Job cuts;oil prices;projects;number,workers;employees,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. PLANS TO LAY OFF AN UNSPECIFIED NUMBER OF EMPLOYEES AS LOW OIL PRICES FORCE THE COMPANY TO DELAY MAJOR PROJECTS THE COMPANY SAID IN AN ...,GLOBAL DATA,https://www.dallasnews.com/business/energy/2020/10/21/exxon-mobil-to-lay-off-workers-in-latest-sign-of-energy-producer-woes/
2020-10-25,oil rout,DAILY,Exxon to cut 1600 jobs across Europe as oil rout hits company,Europe,-0.5,CNBC,1600,Exxon;company;Oil majors,jobs;spending;dividends;order;energy prices;pigeon;outlook;cash, ,NEWS AI SENTIMENTS,1.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,OIL MAJORS ARE AXING JOBS LOWERING SPENDING AND CURBING DIVIDENDS IN ORDER TO SAVE CASH AMID A DISMAL OUTLOOK OVER ENERGY PRICES. A PIGEON FLIES OVER A EXXON ...,GLOBAL DATA,https://www.cnbc.com/2020/10/05/exxon-to-cut-1600-jobs-across-europe-as-oil-rout-weighs.html
2020-10-25, ,DAILY,Chevron overtakes Exxon Mobil as America's largest oil ...,America;Texas,-0.1,CHRON, ,Chevron;Chevron Corp.;Exxon Mobil;Exxon Mobil Corp.;oil company;giant,oil;market value;time, ,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,CHEVRON CORP. OVERTOOK EXXON MOBIL CORP. AS THE LARGEST OIL COMPANY IN AMERICA BY MARKET VALUE THE FIRST TIME THE TEXAS-BASED GIANT HAS BEEN DETHRONED SINCE ...,GLOBAL DATA,https://www.chron.com/business/energy/article/Chevron-Overtakes-Exxon-Mobil-as-America-s-15629046.php
2020-10-25,fundraising phone call;rally,DAILY,Exxon Mobil after Trump's fundraising remarks says its CEO ..., ,-0.4,CNBC, ,Exxon Mobil;company,fundraising remarks;name,Trump;Donald Trump;President;CEO,NEWS AI SENTIMENTS,1.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL SAID THERE HAD BEEN NO FUNDRAISING PHONE CALL BETWEEN ITS CEO AND PRESIDENT DONALD TRUMP. TRUMP INVOKED THE COMPANY'S NAME AT A RALLY IN ...,GLOBAL DATA,https://www.cnbc.com/2020/10/20/exxon-mobil-after-trumps-fundraising-remarks-says-its-ceo-and-trump-had-no-phone-call.html
2020-10-25, ,DAILY,Wind and solar producer tops Exxon as most valuable U.S. ...,U.S.;America,0.4,CBS NEWS, ,Exxon;ExxonMobil;energy company;wind power provider;NextEra,Wind;energy;milestone,producer,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IT'S A MILESTONE FOR RENEWABLE ENERGY IN THE U.S.: A SOLAR AND WIND POWER PROVIDER TOPPED EXXONMOBIL AS AMERICA'S MOST VALUABLE ENERGY COMPANY. NEXTERA ...,GLOBAL DATA,https://www.cbsnews.com/news/nextera-most-valuable-energy-company-america-exxonmobil/
2020-09-18, ,DAILY,An oil giant's epiphany on climate change, ,0.0,THE CHRISTIAN SCIENCE MONITOR,18;2020,oil giant;oil companies;BP;Chevron;Exxon Mobil;Total;Royal Dutch Shell,epiphany;Logos;climate change, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,LOGOS OF THE LARGEST PUBLICLY TRADED OIL COMPANIES: BP CHEVRON EXXON MOBIL ROYAL DUTCH SHELL AND TOTAL. SEPTEMBER 18 2020.,GLOBAL DATA,https://www.csmonitor.com/Commentary/the-monitors-view/2020/0918/An-oil-giant-s-epiphany-on-climate-change
2020-09-02,lay-off,DAILY,Exxon weighs global job cuts after unveiling Australian lay-off ...,HOUSTON;Australian;MELBOURNE,-0.2,REUTERS, ,Exxon;Reuters,job cuts;slices;coronavirus,Exxon Mobil Corp XOM.N,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MELBOURNE/HOUSTON  - EXXON MOBIL CORP XOM.N SAID ON WEDNESDAY IT IS ASSESSING WORLDWIDE JOB CUTS AS THE GLOBAL CORONAVIRUS PANDEMIC SLICES ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-cuts/exxon-weighs-global-job-cuts-after-unveiling-australian-lay-off-plan-idUKKBN25T0AI
2020-09-02, ,DAILY,Stocks making the biggest moves in the premarket: Macy's ..., ,0.3,CNBC, ,Macy's;exercise equipment maker;PTON;J.P. Morgan Securities,moves;Stocks;Peloton;premarket;shares,pick,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,PELOTON  GÇÔ THE EXERCISE EQUIPMENT MAKER WAS NAMED A TOP PICK AT J.P. MORGAN SECURITIES EVEN WITH THE SHARES HAVING ALREADY TRIPLED YEAR-TO-DATE AND ...,GLOBAL DATA,https://www.cnbc.com/2020/09/02/stocks-making-the-biggest-moves-in-the-premarket-macys-hr-block-peloton-exxon-more.html
2020-09-02,lay-off,DAILY,Exxon weighs global job cuts after unveiling Australian lay-off ...,HOUSTON;Australian;MELBOURNE,-0.2,REUTERS, ,Exxon;Reuters,job cuts;slices;coronavirus,Exxon Mobil Corp XOM.N,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MELBOURNE/HOUSTON  - EXXON MOBIL CORP XOM.N SAID ON WEDNESDAY IT IS ASSESSING WORLDWIDE JOB CUTS AS THE GLOBAL CORONAVIRUS PANDEMIC SLICES ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-cuts/exxon-weighs-global-job-cuts-after-unveiling-australian-lay-off-plan-idUKKBN25T0AI
2020-08-31,makeover,DAILY,As Dow undergoes makeover traders see one stock as best ..., ,0.0,CNBC,one,Raytheon Technologies;Amgen;Pfizer;Exxon Mobil,stock;Dow;blue-chip index;Salesforce,traders,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE DOW LOOKS A LITTLE DIFFERENT MONDAY. EARLIER THE BLUE-CHIP INDEX TRADED OUT EXXON MOBIL PFIZER AND RAYTHEON TECHNOLOGIES AND CYCLED IN SALESFORCE AMGEN ...,GLOBAL DATA,https://www.cnbc.com/2020/08/31/dow-stocks-traders-see-one-company-as-best-catch-up-play-to-rally.html
2020-08-27, ,DAILY,Your Funds: How to think when a favorite stock is in the news, ,-0.2,RICHMOND TIMES-DISPATCH, ,Exxon-Mobil,Funds;stock;idea;news;blue-chip,father,NEWS AI SENTIMENTS,1.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MY FATHER OWNED EXXON-MOBIL STOCK. IT WAS HIS IDEA OF WHAT A BLUE-CHIP LOOKED LIKE. HE WOULD HAVE BEEN A BIT BLUE HIMSELF THIS WEEK WITH THE NEWS THAT THE ...,GLOBAL DATA,https://richmond.com/zzstyling/column/your-funds-how-to-think-when-a-favorite-stock-is-in-the-news/article_17bf5fda-2d22-5820-b631-1b4460eddfd9.html
2020-08-27, ,DAILY,Your Funds: How to think when a favorite stock is in the news, ,-0.2,RICHMOND TIMES-DISPATCH, ,Exxon-Mobil,Funds;stock;idea;news;blue-chip,father,NEWS AI SENTIMENTS,1.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MY FATHER OWNED EXXON-MOBIL STOCK. IT WAS HIS IDEA OF WHAT A BLUE-CHIP LOOKED LIKE. HE WOULD HAVE BEEN A BIT BLUE HIMSELF THIS WEEK WITH THE NEWS THAT THE ...,GLOBAL DATA,https://richmond.com/zzstyling/column/your-funds-how-to-think-when-a-favorite-stock-is-in-the-news/article_17bf5fda-2d22-5820-b631-1b4460eddfd9.html
2020-08-26, ,DAILY,Exxon Mobil replaced by a software stock after 92 years in the ..., ,0.0,CNBC,92;1928,Exxon Mobil;Dow;Dow Jones,software stock;form;tenure;end;component, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL'S BEEN IN THE DOW IN SOME FORM SINCE 1928 BUT ITS TENURE AS THE LONGEST-SERVING COMPONENT IS COMING TO AN END. ON MONDAY S&P DOW JONES ...,GLOBAL DATA,https://www.cnbc.com/2020/08/25/exxon-mobil-replaced-by-a-software-stock-after-92-years-in-the-dow-is-a-sign-of-the-times.html
2020-08-26, ,DAILY,Stocks making the biggest moves in the premarket: Hormel ..., ,-0.2,CNBC,3;37,Hormel;HRL;food producer,Stocks;moves;premarket;earnings;movers;look;some;share, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,TAKE A LOOK AT SOME OF THE BIGGEST MOVERS IN THE PREMARKET: HORMEL  GÇÔ THE FOOD PRODUCER REPORTED QUARTERLY EARNINGS OF 37 CENTS PER SHARE 3 CENTS A ...,GLOBAL DATA,https://www.cnbc.com/2020/08/25/stocks-making-the-biggest-moves-in-the-premarket-hormel-medtronic-best-buy-exxon-more.html
2020-08-25, ,DAILY,Salesforce Amgen and Honeywell added to Dow in major ..., ,0.0,CNBC, ,Salesforce;Salesforce.com;Honeywell;Honeywell International;Amgen;Pfizer;Exxon Mobil,major;changes;Dow;Dow Jones Industrial Average, ,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MAJOR CHANGES ARE COMING TO THE DOW JONES INDUSTRIAL AVERAGE. -+ SALESFORCE.COM WILL REPLACE EXXON MOBIL AMGEN WILL REPLACE PFIZER AND HONEYWELL INTERNATIONAL ...,GLOBAL DATA,https://www.cnbc.com/2020/08/24/salesforce-amgen-and-honeywell-added-to-dow-in-major-shakeup-to-the-average.html
2020-08-25, ,DAILY,Exxon Mobil dropped from the Dow after nearly a century, ,-0.4,CBS NEWS, ,Exxon Mobil;Pfizer;drug company;Raytheon Technologies;defense contractor;Amgen,index;airplane;Dow;biotech, ,NEWS AI SENTIMENTS,0.9,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,ALSO LEAVING THE INDEX ARE DRUG COMPANY PFIZER AND AIRPLANE AND DEFENSE CONTRACTOR RAYTHEON TECHNOLOGIES. THEY ARE BEING REPLACED BY BIOTECH AMGEN AND ...,GLOBAL DATA,https://www.cbsnews.com/news/dow-jones-exxon-mobil-pfizer-raytheon-replaced-salesforce-amgen-honeywell/
2020-08-25, ,DAILY,Salesforce to replace Exxon in Dow Jones Industrial Average ..., ,0.0,REUTERS,1,Salesforce;Salesforce.com Inc.;Exxon,index;Dow Jones Industrial Average;Min Read;screen;company logo, ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,SALESFORCE TO REPLACE EXXON IN DOW JONES INDUSTRIAL AVERAGE INDEX NEXT WEEK. 1 MIN READ. THE COMPANY LOGO FOR SALESFORCE.COM INC. IS DISPLAYED ON A SCREEN ON ...,GLOBAL DATA,https://www.reuters.com/article/us-djia-changes/salesforce-to-replace-exxon-in-dow-jones-industrial-average-index-next-week-idUSKBN25K2HP
2020-08-25, ,DAILY,Salesforce Amgen Honeywell to be added to reshuffled Dow, ,0.0,ABC NEWS, ,Salesforce;Amgen;Honeywell;companies;Exxon Mobil;Pfizer;Raytheon Technologies;S&P Dow Jones Indices,Dow;change, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE COMPANIES WILL REPLACE EXXON MOBIL PFIZER AND RAYTHEON TECHNOLOGIES RESPECTIVELY ACCORDING TO THE S&P DOW JONES INDICES. THE CHANGE IS PLANNED TO TAKE ...,GLOBAL DATA,https://abcnews.go.com/Business/salesforce-amgen-honeywell-added-reshuffled-dow/story?id=72594614
2020-08-25, ,DAILY,Salesforce to replace Exxon in Dow Jones Industrial Average ..., ,0.0,REUTERS,1,Salesforce;Salesforce.com Inc.;Exxon,index;Dow Jones Industrial Average;Min Read;screen;company logo, ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,SALESFORCE TO REPLACE EXXON IN DOW JONES INDUSTRIAL AVERAGE INDEX NEXT WEEK. 1 MIN READ. THE COMPANY LOGO FOR SALESFORCE.COM INC. IS DISPLAYED ON A SCREEN ON ...,GLOBAL DATA,https://www.reuters.com/article/us-djia-changes/salesforce-to-replace-exxon-in-dow-jones-industrial-average-index-next-week-idUSKBN25K2HP
2020-08-24, ,DAILY,Norway's Storebrand divests out of Exxon others over climate ...,Norway;Rio Tinto,-0.3,THE GLOBE AND MAIL, ,Storebrand;Exxon;ExxonMobil;BASF;Chevron,climate;lobbying practices,others;asset manager,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,STOREBRAND NORWAY'S LARGEST PRIVATE ASSET MANAGER HAS DIVESTED FROM EXXONMOBIL CHEVRON RIO TINTO AND BASF CITING THEIR LOBBYING PRACTICES REGARDING ...,GLOBAL DATA,https://www.theglobeandmail.com/business/international-business/us-business/article-norways-storebrand-divests-out-of-exxon-others-over-climate-lobbying/
2020-08-21, ,DAILY,After fatally shooting someone man goes to Broward Exxon,station;Broward,-0.4,THE MIAMI HERALD, ,Broward Exxon;Exxon, ,man;someone,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,A MAN SPEEDS INTO A CENTRAL BROWARD EXXON STATION IN A U-HAUL PICKUP TRUCK GETS OUT AND WALKS TOWARD ANOTHER CAR WHILE CARRYING A GUN. HE THEN GETS BACK IN ...,GLOBAL DATA,https://www.miamiherald.com/news/local/crime/article245138035.html
2020-08-04, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/exxon-pandemic-retirement-cuts/exxon-plans-to-suspend-employer-match-to-employee-retirement-plans-in-oct-sources-idUSL1N2F62H7
2020-08-04,shutdowns,DAILY,Oil giants lose $9B as pandemic crushes demand for fuel,American,-0.7,NEW YORK DAILY NEWS,9;two;19,Oil giants;COVID;Exxon Mobil Corp.,B;demand;fuel;pandemic;fuel demand;drop;losses;earnings, ,NEWS AI SENTIMENTS,1.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,AN UNPRECEDENTED DROP IN FUEL DEMAND CAUSED BY COVID-19 SHUTDOWNS HAS BROUGHT HUGE LOSSES IN EARNINGS FOR TWO AMERICAN OIL GIANTS. EXXON MOBIL CORP. LOST ...,GLOBAL DATA,https://www.nydailynews.com/coronavirus/ny-coronavirus-exxon-chevron-lose-over-9-billion-fuel-demand-drop-20200731-3mcoftkfyjcwtgfcbgqtyiibpa-story.html
2020-08-04, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/exxon-pandemic-retirement-cuts/exxon-plans-to-suspend-employer-match-to-employee-retirement-plans-in-oct-sources-idUSL1N2F62H7
